TICKER,CUSIP,OFTIC,CNAME,PENDS,MEASURE,PDICITY,ANNDATS,VALUE
007X,88087E10,TMX,TERMINIX GLOBAL,20211231,EPS,QTR,20220301,0.2
007X,81761R10,SERV,SRVCMSTR GLB HLD,20200331,EPS,QTR,20200507,0.08
008A,78667J10,SAGE,SAGE,20220630,EPS,QTR,20220802,-2.13
008A,78667J10,SAGE,SAGE,20210930,EPS,QTR,20211102,-2.21
008A,78667J10,SAGE,SAGE,20210630,EPS,QTR,20210803,-1.83
008A,78667J10,SAGE,SAGE,20210331,EPS,QTR,20210504,-1.64
008A,78667J10,SAGE,SAGE,20201231,EPS,QTR,20210224,18.19
008A,78667J10,SAGE,SAGE,20200331,EPS,QTR,20200507,-2.44
008A,78667J10,SAGE,SAGE,20211231,EPS,QTR,20220224,-2.12
008A,78667J10,SAGE,SAGE,20220331,EPS,QTR,20220503,-2.07
008A,78667J10,SAGE,SAGE,20200630,EPS,QTR,20200810,-2.08
008A,78667J10,SAGE,SAGE,20200930,EPS,QTR,20201105,-2.03
008A,78667J10,SAGE,SAGE,20191231,EPS,QTR,20200227,-3.25
008J,89223110,TSQ,TSQUARE MEDIA,20220630,EPS,QTR,20220802,0.71
008J,89223110,TSQ,TSQUARE MEDIA,20220331,EPS,QTR,20220510,0.19
008J,89223110,TSQ,TSQUARE MEDIA,20210930,EPS,QTR,20211102,0.54
008J,89223110,TSQ,TSQUARE MEDIA,20191231,EPS,QTR,20200609,0.74
008J,89223110,TSQ,TSQUARE MEDIA,20210630,EPS,QTR,20210803,0.53
008J,89223110,TSQ,TSQUARE MEDIA,20200630,EPS,QTR,20200810,-0.4
008J,89223110,TSQ,TSQUARE MEDIA,20200331,EPS,QTR,20200616,-0.02
008J,89223110,TSQ,TSQUARE MEDIA,20210331,EPS,QTR,20210510,0.17
008J,89223110,TSQ,TSQUARE MEDIA,20201231,EPS,QTR,20210316,0.18
008J,89223110,TSQ,TSQUARE MEDIA,20200930,EPS,QTR,20201109,0.12
008J,89223110,TSQ,TSQUARE MEDIA,20211231,EPS,QTR,20220310,0.16
0098,00790R10,WMS,ADV DRAINAGE,20200630,EPS,QTR,20200806,0.83
0098,00790R10,WMS,ADV DRAINAGE,20191231,EPS,QTR,20200206,0.28
0098,00790R10,WMS,ADV DRAINAGE,20211231,EPS,QTR,20220203,0.86
0098,00790R10,WMS,ADV DRAINAGE,20220630,EPS,QTR,20220804,2.22
0098,00790R10,WMS,ADV DRAINAGE,20200331,EPS,QTR,20200521,0.01
0098,00790R10,WMS,ADV DRAINAGE,20200930,EPS,QTR,20201105,0.93
0098,00790R10,WMS,ADV DRAINAGE,20210930,EPS,QTR,20211104,0.88
0098,00790R10,WMS,ADV DRAINAGE,20220331,EPS,QTR,20220519,0.54
0098,00790R10,WMS,ADV DRAINAGE,20210331,EPS,QTR,20210520,0.23
0098,00790R10,WMS,ADV DRAINAGE,20210630,EPS,QTR,20210805,0.87
0098,00790R10,WMS,ADV DRAINAGE,20201231,EPS,QTR,20210204,0.62
009J,68906L10,OTIC,OTONOMY,20210930,EPS,QTR,20211110,-0.19
009J,68906L10,OTIC,OTONOMY,20220331,EPS,QTR,20220509,-0.2
009J,68906L10,OTIC,OTONOMY,20210331,EPS,QTR,20210511,-0.23
009J,68906L10,OTIC,OTONOMY,20220630,EPS,QTR,20220725,-0.19
009J,68906L10,OTIC,OTONOMY,20200930,EPS,QTR,20201104,-0.22
009J,68906L10,OTIC,OTONOMY,20201231,EPS,QTR,20210211,-0.2
009J,68906L10,OTIC,OTONOMY,20211231,EPS,QTR,20220228,-0.2
009J,68906L10,OTIC,OTONOMY,20200331,EPS,QTR,20200507,-0.38
009J,68906L10,OTIC,OTONOMY,20210630,EPS,QTR,20210804,-0.19
009J,68906L10,OTIC,OTONOMY,20200630,EPS,QTR,20200804,-0.37
009J,68906L10,OTIC,OTONOMY,20191231,EPS,QTR,20200227,-0.36
00AI,29272C10,WATT,ENERGOUS,20220331,EPS,QTR,20220511,-0.08
00AI,29272C10,WATT,ENERGOUS,20210930,EPS,QTR,20211111,-0.13
00AI,29272C10,WATT,ENERGOUS,20220630,EPS,QTR,20220810,-0.08
00AI,29272C10,WATT,ENERGOUS,20191231,EPS,QTR,20200226,-0.29
00AI,29272C10,WATT,ENERGOUS,20211231,EPS,QTR,20220224,-0.13
00AI,29272C10,WATT,ENERGOUS,20200331,EPS,QTR,20200506,-0.25
00AI,29272C10,WATT,ENERGOUS,20200930,EPS,QTR,20201109,-0.13
00AI,29272C10,WATT,ENERGOUS,20210331,EPS,QTR,20210512,-0.14
00AI,29272C10,WATT,ENERGOUS,20200630,EPS,QTR,20200805,-0.15
00AI,29272C10,WATT,ENERGOUS,20201231,EPS,QTR,20210225,-0.12
00AI,29272C10,WATT,ENERGOUS,20210630,EPS,QTR,20210729,-0.18
00AO,94419L10,W,WAYFAIR,20211231,EPS,QTR,20220224,-0.92
00AO,94419L10,W,WAYFAIR,20220630,EPS,QTR,20220804,-1.94
00AO,94419L10,W,WAYFAIR,20210930,EPS,QTR,20211104,0.14
00AO,94419L10,W,WAYFAIR,20200930,EPS,QTR,20201103,2.3
00AO,94419L10,W,WAYFAIR,20220331,EPS,QTR,20220505,-1.96
00AO,94419L10,W,WAYFAIR,20200331,EPS,QTR,20200505,-2.3
00AO,94419L10,W,WAYFAIR,20201231,EPS,QTR,20210225,1.24
00AO,94419L10,W,WAYFAIR,20200630,EPS,QTR,20200805,3.13
00AO,94419L10,W,WAYFAIR,20210630,EPS,QTR,20210805,1.89
00AO,94419L10,W,WAYFAIR,20191231,EPS,QTR,20200228,-2.8
00AO,94419L10,W,WAYFAIR,20210331,EPS,QTR,20210506,1
00BW,13089P10,CALA,CALITHERA,20210331,EPS,QTR,20210506,-5.6
00BW,13089P50,CALA,CALITHERA,20220630,EPS,QTR,20220815,-1.59
00BW,13089P10,CALA,CALITHERA,20210930,EPS,QTR,20211109,-3
00BW,13089P10,CALA,CALITHERA,20211231,EPS,QTR,20220331,-4.8
00BW,13089P10,CALA,CALITHERA,20200630,EPS,QTR,20200810,-5.8
00BW,13089P10,CALA,CALITHERA,20210630,EPS,QTR,20210805,-3.8
00BW,13089P10,CALA,CALITHERA,20201231,EPS,QTR,20210316,-6.4
00BW,13089P10,CALA,CALITHERA,20200930,EPS,QTR,20201105,-6.4
00BW,13089P10,CALA,CALITHERA,20200331,EPS,QTR,20200507,-7.6
00BW,13089P10,CALA,CALITHERA,20220331,EPS,QTR,20220510,-3.6
00BW,13089P10,CALA,CALITHERA,20191231,EPS,QTR,20200311,-7.8
00C6,49338L10,KEYS,KEYSIGHT TECH,20201031,EPS,QTR,20201118,1.62
00C6,49338L10,KEYS,KEYSIGHT TECH,20210430,EPS,QTR,20210519,1.44
00C6,49338L10,KEYS,KEYSIGHT TECH,20220731,EPS,QTR,20220817,2.01
00C6,49338L10,KEYS,KEYSIGHT TECH,20211031,EPS,QTR,20211122,1.82
00C6,49338L10,KEYS,KEYSIGHT TECH,20210731,EPS,QTR,20210818,1.54
00C6,49338L10,KEYS,KEYSIGHT TECH,20200131,EPS,QTR,20200224,1.26
00C6,49338L10,KEYS,KEYSIGHT TECH,20220131,EPS,QTR,20220217,1.65
00C6,49338L10,KEYS,KEYSIGHT TECH,20220430,EPS,QTR,20220517,1.83
00C6,49338L10,KEYS,KEYSIGHT TECH,20200430,EPS,QTR,20200526,0.78
00C6,49338L10,KEYS,KEYSIGHT TECH,20210131,EPS,QTR,20210218,1.43
00C6,49338L10,KEYS,KEYSIGHT TECH,20200731,EPS,QTR,20200820,1.19
00C9,23833710,PLAY,DAVE,20210131,EPS,QTR,20210331,-1.19
00C9,23833710,PLAY,DAVE,20201031,EPS,QTR,20201210,-1.01
00C9,23833710,PLAY,DAVE,20210731,EPS,QTR,20210909,1.07
00C9,23833710,PLAY,DAVE,20220731,EPS,QTR,20220907,0.59
00C9,23833710,PLAY,DAVE,20220131,EPS,QTR,20220328,0.52
00C9,23833710,PLAY,DAVE,20220430,EPS,QTR,20220607,1.35
00C9,23833710,PLAY,DAVE,20211031,EPS,QTR,20211207,0.21
00C9,23833710,PLAY,DAVE,20210430,EPS,QTR,20210610,0.4
00C9,23833710,PLAY,DAVE,20200731,EPS,QTR,20200910,-1.24
00C9,23833710,PLAY,DAVE,20200430,EPS,QTR,20200611,-1.37
00C9,23833710,PLAY,DAVE,20200131,EPS,QTR,20200402,0.8
00CC,49428J10,KE,KIMBALL ELEC,20210930,EPS,QTR,20211103,0.06
00CC,49428J10,KE,KIMBALL ELEC,20220331,EPS,QTR,20220505,0.54
00CC,49428J10,KE,KIMBALL ELEC,20220630,EPS,QTR,20220804,0.4
00CC,49428J10,KE,KIMBALL ELEC,20210630,EPS,QTR,20210804,0.58
00CC,49428J10,KE,KIMBALL ELEC,20210331,EPS,QTR,20210505,0.39
00CC,49428J10,KE,KIMBALL ELEC,20200630,EPS,QTR,20200818,0.34
00CC,49428J10,KE,KIMBALL ELEC,20201231,EPS,QTR,20210203,0.6
00CC,49428J10,KE,KIMBALL ELEC,20211231,EPS,QTR,20220207,0.2
00CC,49428J10,KE,KIMBALL ELEC,20191231,EPS,QTR,20200205,
00CC,49428J10,KE,KIMBALL ELEC,20200930,EPS,QTR,20201103,0.65
00CC,49428J10,KE,KIMBALL ELEC,20200331,EPS,QTR,20200504,0.25
00CL,19249H10,CHRS,COHERUS,20220331,EPS,QTR,20220505,-1
00CL,19249H10,CHRS,COHERUS,20210630,EPS,QTR,20210805,-0.36
00CL,19249H10,CHRS,COHERUS,20211231,EPS,QTR,20220217,-0.46
00CL,19249H10,CHRS,COHERUS,20201231,EPS,QTR,20210224,0.12
00CL,19249H10,CHRS,COHERUS,20200930,EPS,QTR,20201105,0.33
00CL,19249H10,CHRS,COHERUS,20210930,EPS,QTR,20211108,-0.34
00CL,19249H10,CHRS,COHERUS,20200331,EPS,QTR,20200507,0.54
00CL,19249H10,CHRS,COHERUS,20210331,EPS,QTR,20210506,0.01
00CL,19249H10,CHRS,COHERUS,20191231,EPS,QTR,20200227,0.56
00CL,19249H10,CHRS,COHERUS,20200630,EPS,QTR,20200806,0.7
00CL,19249H10,CHRS,COHERUS,20220630,EPS,QTR,20220804,-0.47
00D3,29357K10,ENVA,ENOVA INTL,20220331,EPS,QTR,20220503,1.67
00D3,29357K10,ENVA,ENOVA INTL,20211231,EPS,QTR,20220203,1.61
00D3,29357K10,ENVA,ENOVA INTL,20220630,EPS,QTR,20220728,1.64
00D3,29357K10,ENVA,ENOVA INTL,20210331,EPS,QTR,20210429,2.2
00D3,29357K10,ENVA,ENOVA INTL,20210930,EPS,QTR,20211028,1.5
00D3,29357K10,ENVA,ENOVA INTL,20200930,EPS,QTR,20201027,2.97
00D3,29357K10,ENVA,ENOVA INTL,20201231,EPS,QTR,20210204,2.39
00D3,29357K10,ENVA,ENOVA INTL,20210630,EPS,QTR,20210729,2.26
00D3,29357K10,ENVA,ENOVA INTL,20191231,EPS,QTR,20200129,0.92
00D3,29357K10,ENVA,ENOVA INTL,20200630,EPS,QTR,20200728,1.68
00D3,29357K10,ENVA,ENOVA INTL,20200331,EPS,QTR,20200428,0.26
00DB,09940610,BOOT,BOOT BARN HLDG,20220331,EPS,QTR,20220510,1.47
00DB,09940610,BOOT,BOOT BARN HLDG,20220630,EPS,QTR,20220727,1.29
00DB,09940610,BOOT,BOOT BARN HLDG,20210331,EPS,QTR,20210512,0.82
00DB,09940610,BOOT,BOOT BARN HLDG,20211231,EPS,QTR,20220127,2.27
00DB,09940610,BOOT,BOOT BARN HLDG,20200630,EPS,QTR,20200804,-0.02
00DB,09940610,BOOT,BOOT BARN HLDG,20200930,EPS,QTR,20201028,0.2
00DB,09940610,BOOT,BOOT BARN HLDG,20201231,EPS,QTR,20210125,1
00DB,09940610,BOOT,BOOT BARN HLDG,20210930,EPS,QTR,20211027,1.25
00DB,09940610,BOOT,BOOT BARN HLDG,20210630,EPS,QTR,20210804,1.35
00DB,09940610,BOOT,BOOT BARN HLDG,20191231,EPS,QTR,20200204,0.85
00DB,09940610,BOOT,BOOT BARN HLDG,20200331,EPS,QTR,20200520,0.23
00DJ,13057Q20,CRC,CALIFORNIA RSRCS,20191231,EPS,QTR,20200226,0.73
00DJ,13057Q20,CRCQQ,CALIFORNIA RSRCS,20210930,EPS,QTR,20211111,1.83
00DJ,13057Q30,CRC,CALIFORNIA RSRCS,20220331,EPS,QTR,20220505,1.13
00DJ,13057Q30,CRC,CALIFORNIA RSRCS,20220630,EPS,QTR,20220803,1.13
00DJ,13057Q30,CRC,CALIFORNIA RSRCS,20211231,EPS,QTR,20220111,2.13
00DJ,13057Q20,CRCQQ,CALIFORNIA RSRCS,20210630,EPS,QTR,20210805,0.94
00DJ,13057Q20,CRCQQ,CALIFORNIA RSRCS,20201231,EPS,QTR,20210311,
00DJ,13057Q20,CRC,CALIFORNIA RSRCS,20200630,EPS,QTR,20200806,-4.08
00DJ,13057Q20,CRCQQ,CALIFORNIA RSRCS,20210331,EPS,QTR,20210513,1.22
00DJ,13057Q20,CRC,CALIFORNIA RSRCS,20200331,EPS,QTR,20200625,-0.16
00DJ,13057Q20,CRCQQ,CALIFORNIA RSRCS,20200930,EPS,QTR,20201105,
00EG,52603A20,LC,LENDINGCLUB,20200930,EPS,QTR,20201104,-0.25
00EG,52603A20,LC,LENDINGCLUB,20220331,EPS,QTR,20220427,0.39
00EG,52603A20,LC,LENDINGCLUB,20201231,EPS,QTR,20210310,-0.24
00EG,52603A20,LC,LENDINGCLUB,20210331,EPS,QTR,20210428,-0.49
00EG,52603A20,LC,LENDINGCLUB,20211231,EPS,QTR,20220126,0.27
00EG,52603A20,LC,LENDINGCLUB,20200331,EPS,QTR,20200505,-0.44
00EG,52603A20,LC,LENDINGCLUB,20191231,EPS,QTR,20200218,0.08
00EG,52603A20,LC,LENDINGCLUB,20210630,EPS,QTR,20210728,0.09
00EG,52603A20,LC,LENDINGCLUB,20210930,EPS,QTR,20211027,0.26
00EG,52603A20,LC,LENDINGCLUB,20220630,EPS,QTR,20220727,0.45
00EG,52603A20,LC,LENDINGCLUB,20200630,EPS,QTR,20200804,-0.6
00I0,10316T10,BOX,BOX,20210430,EPS,QTR,20210527,0.18
00I0,10316T10,BOX,BOX,20220430,EPS,QTR,20220525,0.26
00I0,10316T10,BOX,BOX,20220131,EPS,QTR,20220302,0.24
00I0,10316T10,BOX,BOX,20220731,EPS,QTR,20220824,0.28
00I0,10316T10,BOX,BOX,20211031,EPS,QTR,20211130,0.22
00I0,10316T10,BOX,BOX,20210131,EPS,QTR,20210302,0.22
00I0,10316T10,BOX,BOX,20200131,EPS,QTR,20200226,0.07
00I0,10316T10,BOX,BOX,20200430,EPS,QTR,20200527,0.1
00I0,10316T10,BOX,BOX,20200731,EPS,QTR,20200826,0.18
00I0,10316T10,BOX,BOX,20201031,EPS,QTR,20201201,0.2
00I0,10316T10,BOX,BOX,20210731,EPS,QTR,20210825,0.21
00IE,45781D10,INOV,INOVALON HLDG,20210930,EPS,QTR,20211109,
00IE,45781D10,INOV,INOVALON HLDG,20210331,EPS,QTR,20210428,0.17
00IE,45781D10,INOV,INOVALON HLDG,20201231,EPS,QTR,20210203,0.21
00IE,45781D10,INOV,INOVALON HLDG,20200930,EPS,QTR,20201028,0.16
00IE,45781D10,INOV,INOVALON HLDG,20210630,EPS,QTR,20210728,0.19
00IE,45781D10,INOV,INOVALON HLDG,20200630,EPS,QTR,20200729,0.15
00IE,45781D10,INOV,INOVALON HLDG,20200331,EPS,QTR,20200429,0.11
00IE,45781D10,INOV,INOVALON HLDG,20191231,EPS,QTR,20200219,0.15
00JB,62945V10,NVEE,NV5 GLOBAL,20210630,EPS,QTR,20210810,1.34
00JB,62945V10,NVEE,NV5 GLOBAL,20210930,EPS,QTR,20211109,1.25
00JB,62945V10,NVEE,NV5 GLOBAL,20220331,EPS,QTR,20220505,0.99
00JB,62945V10,NVEE,NV5 GLOBAL,20220630,EPS,QTR,20220804,1.49
00JB,62945V10,NVEE,NV5 GLOBAL,20211231,EPS,QTR,20220228,1.61
00JB,62945V10,NVEE,NV5 GLOBAL,20191231,EPS,QTR,20200226,0.64
00JB,62945V10,NVEE,NV5 GLOBAL,20201231,EPS,QTR,20210302,0.82
00JB,62945V10,NVEE,NV5 GLOBAL,20200630,EPS,QTR,20200805,0.93
00JB,62945V10,NVEE,NV5 GLOBAL,20200930,EPS,QTR,20201111,1.13
00JB,62945V10,NVEE,NV5 GLOBAL,20200331,EPS,QTR,20200507,0.84
00JB,62945V10,NVEE,NV5 GLOBAL,20210331,EPS,QTR,20210512,0.88
00JC,77313F10,RCKT,ROCKET,20211231,EPS,QTR,20220224,-0.69
00JC,77313F10,RCKT,ROCKET,20220630,EPS,QTR,20220808,-0.83
00JC,77313F10,RCKT,ROCKET,20220331,EPS,QTR,20220505,-0.67
00JC,77313F10,RCKT,ROCKET,20210331,EPS,QTR,20210510,-0.65
00JC,77313F10,RCKT,ROCKET,20210930,EPS,QTR,20211103,-0.79
00JC,77313F10,RCKT,ROCKET,20200331,EPS,QTR,20200506,-0.45
00JC,77313F10,RCKT,ROCKET,20201231,EPS,QTR,20210225,-1.08
00JC,77313F10,RCKT,ROCKET,20200630,EPS,QTR,20200805,-0.45
00JC,77313F10,RCKT,ROCKET,20200930,EPS,QTR,20201104,-0.53
00JC,77313F10,RCKT,ROCKET,20191231,EPS,QTR,20200305,-0.39
00JC,77313F10,RCKT,ROCKET,20210630,EPS,QTR,20210809,-0.55
00KV,86614U10,SUM,SUMMIT MAT,20210630,EPS,QTR,20210804,0.49
00KV,86614U10,SUM,SUMMIT MAT,20220630,EPS,QTR,20220803,0.6
00KV,86614U10,SUM,SUMMIT MAT,20201231,EPS,QTR,20210223,0.25
00KV,86614U10,SUM,SUMMIT MAT,20210930,EPS,QTR,20211103,0.68
00KV,86614U10,SUM,SUMMIT MAT,20210331,EPS,QTR,20210510,-0.33
00KV,86614U10,SUM,SUMMIT MAT,20200630,EPS,QTR,20200721,0.5
00KV,86614U10,SUM,SUMMIT MAT,20211231,EPS,QTR,20220223,0.27
00KV,86614U10,SUM,SUMMIT MAT,20200930,EPS,QTR,20201027,0.55
00KV,86614U10,SUM,SUMMIT MAT,20200331,EPS,QTR,20200429,-0.48
00KV,86614U10,SUM,SUMMIT MAT,20220331,EPS,QTR,20220504,-0.41
00KV,86614U10,SUM,SUMMIT MAT,20191231,EPS,QTR,20200205,0.62
00LB,35352P10,FSB,FFN,20191231,EPS,QTR,20200121,0.68
00LB,35352P10,FSB,FFN,20200630,EPS,QTR,20200727,0.66
00LB,35352P10,FSB,FFN,20200331,EPS,QTR,20200427,0.03
00NO,09215C10,BKI,BLACK KNGT,20200930,EPS,QTR,20201109,0.52
00NO,09215C10,BKI,BLACK KNGT,20220630,EPS,QTR,20220804,0.65
00NO,09215C10,BKI,BLACK KNGT,20220331,EPS,QTR,20220505,0.63
00NO,09215C10,BKI,BLACK KNGT,20211231,EPS,QTR,20220215,0.66
00NO,09215C10,BKI,BLACK KNGT,20210331,EPS,QTR,20210506,0.56
00NO,09215C10,BKI,BLACK KNGT,20201231,EPS,QTR,20210216,0.6
00NO,09215C10,BKI,BLACK KNGT,20210930,EPS,QTR,20211108,0.6
00NO,09215C10,BKI,BLACK KNGT,20210630,EPS,QTR,20210805,0.57
00NO,09215C10,BKI,BLACK KNGT,20200331,EPS,QTR,20200505,0.47
00NO,09215C10,BKI,BLACK KNGT,20200630,EPS,QTR,20200810,0.52
00NO,09215C10,BKI,BLACK KNGT,20191231,EPS,QTR,20200213,0.54
00O8,00212020,LIFE,ATYR PHARMA,20220630,EPS,QTR,20220815,-0.44
00O8,00212020,LIFE,ATYR PHARMA,20210930,EPS,QTR,20211110,-0.42
00O8,00212020,LIFE,ATYR PHARMA,20220331,EPS,QTR,20220509,-0.44
00O8,00212020,LIFE,ATYR PHARMA,20200930,EPS,QTR,20201112,-0.68
00O8,00212020,LIFE,ATYR PHARMA,20200630,EPS,QTR,20200813,-0.69
00O8,00212020,LIFE,ATYR PHARMA,20191231,EPS,QTR,20200326,-1.54
00O8,00212020,LIFE,ATYR PHARMA,20210331,EPS,QTR,20210513,-0.51
00O8,00212020,LIFE,ATYR PHARMA,20211231,EPS,QTR,20220314,-0.31
00O8,00212020,LIFE,ATYR PHARMA,20200331,EPS,QTR,20200512,0.25
00O8,00212020,LIFE,ATYR PHARMA,20201231,EPS,QTR,20210323,-0.47
00O8,00212020,LIFE,ATYR PHARMA,20210630,EPS,QTR,20210810,-0.64
00O9,19459J10,COLL,COLLEGIUM PHARM,20220630,EPS,QTR,20220804,0.32
00O9,19459J10,COLL,COLLEGIUM PHARM,20210331,EPS,QTR,20210506,0.41
00O9,19459J10,COLL,COLLEGIUM PHARM,20220331,EPS,QTR,20220510,0.44
00O9,19459J10,COLL,COLLEGIUM PHARM,20211231,EPS,QTR,20220224,-0.51
00O9,19459J10,COLL,COLLEGIUM PHARM,20200930,EPS,QTR,20201105,0.32
00O9,19459J10,COLL,COLLEGIUM PHARM,20200630,EPS,QTR,20200805,0.23
00O9,19459J10,COLL,COLLEGIUM PHARM,20191231,EPS,QTR,20200227,-0.07
00O9,19459J10,COLL,COLLEGIUM PHARM,20210930,EPS,QTR,20211104,0.22
00O9,19459J10,COLL,COLLEGIUM PHARM,20201231,EPS,QTR,20210225,0.2
00O9,19459J10,COLL,COLLEGIUM PHARM,20200331,EPS,QTR,20200507,0.01
00O9,19459J10,COLL,COLLEGIUM PHARM,20210630,EPS,QTR,20210805,0.27
00OG,24549610,TACO,DEL TACO,20210930,EPS,QTR,20211014,0.11
00OG,24549610,TACO,DEL TACO,20210630,EPS,QTR,20210722,0.16
00OG,24549610,TACO,DEL TACO,20200630,EPS,QTR,20200723,0
00OG,24549610,TACO,DEL TACO,20201231,EPS,QTR,20210308,0.2
00OG,24549610,TACO,DEL TACO,20210331,EPS,QTR,20210429,0.07
00OG,24549610,TACO,DEL TACO,20200331,EPS,QTR,20200504,-0.01
00OG,24549610,TACO,DEL TACO,20191231,EPS,QTR,20200311,0.18
00OG,24549610,TACO,DEL TACO,20200930,EPS,QTR,20201015,0.16
00PK,33812L10,FIT,FITBIT,20191231,EPS,QTR,20200220,-0.12
00PK,33812L10,FIT,FITBIT,20200930,EPS,QTR,20201104,-0.03
00PK,33812L10,FIT,FITBIT,20200630,EPS,QTR,20200805,-0.12
00PK,33812L10,FIT,FITBIT,20200331,EPS,QTR,20200506,-0.24
00Q6,16385110,CC,CHEMOURS,20210630,EPS,QTR,20210729,1.2
00Q6,16385110,CC,CHEMOURS,20210930,EPS,QTR,20211104,1.27
00Q6,16385110,CC,CHEMOURS,20211231,EPS,QTR,20220210,0.81
00Q6,16385110,CC,CHEMOURS,20200630,EPS,QTR,20200730,0.18
00Q6,16385110,CC,CHEMOURS,20220331,EPS,QTR,20220502,1.46
00Q6,16385110,CC,CHEMOURS,20201231,EPS,QTR,20210211,0.61
00Q6,16385110,CC,CHEMOURS,20210331,EPS,QTR,20210503,0.71
00Q6,16385110,CC,CHEMOURS,20200930,EPS,QTR,20201103,0.47
00Q6,16385110,CC,CHEMOURS,20191231,EPS,QTR,20200213,0.56
00Q6,16385110,CC,CHEMOURS,20220630,EPS,QTR,20220728,1.89
00Q6,16385110,CC,CHEMOURS,20200331,EPS,QTR,20200505,0.71
00Q7,05614L20,BW,BABCOCK & WILCOX,20211231,EPS,QTR,20220308,0.3
00Q7,05614L20,BW,BABCOCK & WILCOX,20210630,EPS,QTR,20210812,0.13
00Q7,05614L20,BW,BABCOCK & WILCOX,20220331,EPS,QTR,20220509,-0.14
00Q7,05614L20,BW,BABCOCK & WILCOX,20210331,EPS,QTR,20210422,-0.19
00Q7,05614L20,BW,BABCOCK & WILCOX,20200331,EPS,QTR,20200514,-0.61
00Q7,05614L20,BW,BABCOCK & WILCOX,20220630,EPS,QTR,20220808,-0.07
00Q7,05614L20,BW,BABCOCK & WILCOX,20201231,EPS,QTR,20210209,0.19
00Q7,05614L20,BW,BABCOCK & WILCOX,20200630,EPS,QTR,20200812,-0.16
00Q7,05614L20,BW,BABCOCK & WILCOX,20210930,EPS,QTR,20211110,0.11
00Q7,05614L20,BW,BABCOCK & WILCOX,20200930,EPS,QTR,20201112,0.82
00Q7,05614L20,BW,BABCOCK & WILCOX,20191231,EPS,QTR,20200330,
00QV,89055F10,BLD,TOPBUILD,20200630,EPS,QTR,20200804,1.68
00QV,89055F10,BLD,TOPBUILD,20191231,EPS,QTR,20200225,1.48
00QV,89055F10,BLD,TOPBUILD,20200331,EPS,QTR,20200505,1.37
00QV,89055F10,BLD,TOPBUILD,20200930,EPS,QTR,20201103,2.1
00QV,89055F10,BLD,TOPBUILD,20201231,EPS,QTR,20210223,2.15
00QV,89055F10,BLD,TOPBUILD,20210630,EPS,QTR,20210803,2.76
00QV,89055F10,BLD,TOPBUILD,20211231,EPS,QTR,20220222,3.12
00QV,89055F10,BLD,TOPBUILD,20210331,EPS,QTR,20210506,2.02
00QV,89055F10,BLD,TOPBUILD,20220331,EPS,QTR,20220505,3.5
00QV,89055F10,BLD,TOPBUILD,20220630,EPS,QTR,20220802,4.43
00QV,89055F10,BLD,TOPBUILD,20210930,EPS,QTR,20211102,2.95
00QZ,29272W10,ENR,ENERGIZER HLDGS,20220331,EPS,QTR,20220509,0.47
00QZ,29272W10,ENR,ENERGIZER HLDGS,20220630,EPS,QTR,20220808,0.77
00QZ,29272W10,ENR,ENERGIZER HLDGS,20211231,EPS,QTR,20220207,1.03
00QZ,29272W10,ENR,ENERGIZER HLDGS,20200630,EPS,QTR,20200805,0.5
00QZ,29272W10,ENR,ENERGIZER HLDGS,20210630,EPS,QTR,20210809,0.74
00QZ,29272W10,ENR,ENERGIZER HLDGS,20210331,EPS,QTR,20210510,0.77
00QZ,29272W10,ENR,ENERGIZER HLDGS,20191231,EPS,QTR,20200205,0.85
00QZ,29272W10,ENR,ENERGIZER HLDGS,20200930,EPS,QTR,20201112,0.59
00QZ,29272W10,ENR,ENERGIZER HLDGS,20200331,EPS,QTR,20200507,0.37
00QZ,29272W10,ENR,ENERGIZER HLDGS,20201231,EPS,QTR,20210208,1.17
00QZ,29272W10,ENR,ENERGIZER HLDGS,20210930,EPS,QTR,20211110,0.79
00R2,44052W10,HZN,HORIZON GLOBAL,20191231,EPS,QTR,20200316,-0.49
00R2,44052W10,HZN,HORIZON GLOBAL,20201231,EPS,QTR,20210311,
00R2,44052W10,HZN,HORIZON GLOBAL,20200331,EPS,QTR,20200518,-0.43
00R2,44052W10,HZN,HORIZON GLOBAL,20200930,EPS,QTR,20201105,
00R2,44052W10,HZN,HORIZON GLOBAL,20200630,EPS,QTR,20200807,
00R6,97415510,WING,WINGSTOP,20220331,EPS,QTR,20220504,0.34
00R6,97415510,WING,WINGSTOP,20220630,EPS,QTR,20220728,0.45
00R6,97415510,WING,WINGSTOP,20210930,EPS,QTR,20211103,0.29
00R6,97415510,WING,WINGSTOP,20201231,EPS,QTR,20210217,-0.22
00R6,97415510,WING,WINGSTOP,20210630,EPS,QTR,20210728,0.38
00R6,97415510,WING,WINGSTOP,20211231,EPS,QTR,20220216,0.24
00R6,97415510,WING,WINGSTOP,20200630,EPS,QTR,20200729,0.34
00R6,97415510,WING,WINGSTOP,20200930,EPS,QTR,20201102,0.3
00R6,97415510,WING,WINGSTOP,20191231,EPS,QTR,20200219,0.14
00R6,97415510,WING,WINGSTOP,20200331,EPS,QTR,20200506,0.27
00R6,97415510,WING,WINGSTOP,20210331,EPS,QTR,20210428,0.44
00RU,81362J10,EYES,SECOND SIGHT MED,20191231,EPS,QTR,20200319,-1.5
